il_ADI,ilce_ADI,orig_name,normalized,n_sandik,gecerli_oy_toplam,AB,AK PARTİ,ANAP,AP,ATA İTTİFAKI,BBP,CHP,CUMHUR İTTİFAKI,EMEK VE ÖZGÜRLÜK İTTİFAKI,FAHRİ SAFA KÜPCÜ,GBP,GENÇPARTİ,HAK-PAR,HKP,MEMLEKET,MHP,MİLLET,MİLLET İTTİFAKI,MİLLİ YOL,NİMETULLAH ERŞAHİN,SOL PARTİ,SOSYALİST GÜÇ BİRLİĞİ İTTİFAKI,TKH,TKP,TUNCAY TAŞÇI,TURGAY KARAKUŞ,TİP,VATAN PARTİSİ,YENİDEN REFAH,YEŞİL SOL PARTİ,YP,ZAFER PARTİSİ,ÜZEYFE OKUR,İYİ PARTİ
İSTANBUL,PENDİK,SÜLÜNTEPE MAH.,SÜLÜNTEPE,49,16498,0.04118966687679795,17.791642426617656,0.059397399812147526,0.09252671044381063,0.0,0.3765268733502637,13.136903596200568,0.24109405404658824,0.014742643200052516,0.003067484662576687,0.056907102449845134,0.09784009915442823,0.023735787780405235,0.015089149991499701,0.47860194039705733,3.3664459703513367,0.04176217499675005,0.1272822043631459,0.0029239766081871343,0.0,0.08963803383871351,0.0,0.018205246738581548,0.0419771047667514,0.0,0.0029154518950437317,1.2798291575152778,0.0442585117071018,1.6725698705155,5.914817300548554,0.008849711082961703,1.3792581793316903,0.006006493506493507,2.573995677250213
İSTANBUL,PENDİK,VELİBABA MAH.,VELİBABA,80,26243,0.06736477112706206,35.89808303170788,0.08102610125976516,0.19267672404826677,0.0030303030303030303,1.4471560755180157,15.107774695278016,0.5102820396716582,0.003257328990228013,0.009413663259817106,0.03417051572233597,0.23118838682073695,0.05967212184817544,0.015148785819729565,0.9606351767423603,7.467981365470028,0.06719867497494653,0.16998118145296406,0.012181554059617046,0.00644124053521419,0.05819130271595058,0.005979193479193479,0.024409926804937115,0.051342596013149513,0.0,0.0,1.953134221856989,0.045244740041337994,3.6089403469902392,4.142198587585087,0.012388406807209625,2.668942885360478,0.009125716821706101,5.075438338186607
İSTANBUL,PENDİK,YAYALAR MAH.,YAYALAR,27,8986,0.024125956679963447,10.034863466810574,0.03569173232966818,0.06972050924677799,0.006015173410404624,0.27365434036609654,7.36360881364078,0.1420047269016415,0.002881844380403458,0.0,0.012376094679828508,0.08515242298038778,0.01212874606066016,0.006006844380403458,0.36295114498265457,2.035884205402073,0.011889455441675143,0.08663827707427804,0.006371039624017503,0.0,0.015215561300758748,0.0,0.012337249872913437,0.03630194310979981,0.0,0.0,0.9716674419740523,0.018481152859064865,1.0811179239727287,1.2717693042023759,0.0,0.8682633102466356,0.002898550724637681,2.149982767344745
İSTANBUL,PENDİK,YENİ MAH.,YENİ,34,11377,0.009150009074174898,8.745783878292569,0.0341207685688385,0.06033218417816716,0.008609993293091884,0.2071033868943923,13.598896123961687,0.06418420871604068,0.0033444816053511705,0.0,0.041408756602140655,0.10713572637541262,0.008807556703633966,0.012135484927916121,0.33688972288124025,1.425635298324517,0.032790306717607215,0.18221083041482775,0.006006006006006006,0.0,0.008881293896399637,0.0,0.0061162079510703364,0.05012430764693991,0.0030120481927710845,0.0,2.714740670404655,0.018148059305891917,0.82634499795117,0.6488543308941954,0.0,0.8130488304382221,0.0058309037900874635,4.020353625990984
İSTANBUL,PENDİK,YENİŞEHİR MAH.,YENİŞEHİR,127,41604,0.06730879438435206,32.59388042370149,0.09856286201451403,0.24218230996221293,0.018277740896401558,0.8898274338730654,49.263786403991176,0.2947553844130264,0.027814418374200272,0.006015160012301681,0.08819994821503845,0.3521998229682554,0.034115695604639965,0.012574061820357012,1.7043975255167458,6.436897489331099,0.10455666998262647,0.4963128208950727,0.006097617653346718,0.0,0.09760918667861204,0.0029585798816568047,0.055620763797735326,0.17261324850439477,0.0029411764705882353,0.003076923076923077,7.3375155124200875,0.11696462621257323,3.058660063684127,5.033404538360065,0.015135119747497011,3.9122034716066763,0.015270849267913028,14.43826335668122
İSTANBUL,PENDİK,YEŞİLBAĞLAR MAH.,YEŞİLBAĞLAR,14,4597,0.012394897996882929,4.182424701589402,0.02514668487147682,0.039368778625793556,0.0,0.10317231733220342,4.592123815438753,0.04636082173286955,0.0,0.0,0.006301521876981611,0.030178729078484838,0.0061176382548828855,0.003134796238244514,0.15201976943026385,0.7702881979611298,0.017998244416072832,0.058113871465906894,0.0029498525073746312,0.003003003003003003,0.0030864197530864196,0.0,0.0030120481927710845,0.02470316814270697,0.0,0.0,1.2305613381348923,0.009215227967378838,0.36181541352123747,0.6252073071120249,0.0,0.3033994082083302,0.0,1.3879020271478462
İSTANBUL,PENDİK,ÇAMLIK MAH.,ÇAMLIK,36,12050,0.012171770566491203,13.780099354292146,0.009057875932343858,0.07776907009724142,0.005884185386452528,0.3862964649186823,9.89515372601585,0.0649933516368128,0.0029850746268656717,0.021440637135035134,0.020415565294388992,0.04474456898614787,0.0059204764407076544,0.012270595362428489,0.36143664608851356,1.9206229385109805,0.024142360867630046,0.09564403698261009,0.0,0.0,0.020840160484340363,0.0,0.006024096385542169,0.02100837053556412,0.0,0.0029154518950437317,1.3315568423421593,0.05388342801193093,1.631879387196736,1.418941986975709,0.0,1.012333680027069,0.01192321239873195,3.7476446846058447
İSTANBUL,PENDİK,ÇAMÇEŞME MAH.,ÇAMÇEŞME,64,21445,0.07822357108402753,32.7549727616208,0.09616205528335707,0.1614506485405757,0.011776720206893564,0.7097913593388909,9.229121432111603,0.42375248369418445,0.011804226729599864,0.012336599213371983,0.03610328680947306,0.1735433067440916,0.038445059484014964,0.024339644541000998,0.6871817607518493,6.500427192871618,0.05070016926883727,0.14135988947848935,0.006034294451725644,0.00902042848237718,0.03263065785963631,0.009126984126984126,0.020737481742867974,0.030035348142125298,0.0,0.0,1.1806547550819237,0.015435257730551225,3.1982343333013348,1.9211898229269673,0.009019131046201622,2.4519750581777897,0.003115264797507788,3.9712990143593285
İSTANBUL,PENDİK,ÇINARDERE MAH.,ÇINARDERE,42,13905,0.04076421488178792,16.379276162860197,0.02469091567511953,0.126276308174877,0.006352343308865048,0.467550788068754,10.02274216592088,0.24952601839735625,0.0,0.002770083102493075,0.017805240917723186,0.10192657056335738,0.0245151387206145,0.01856215994188858,0.549859259988076,4.314045486919084,0.027298787123081578,0.10709035471541536,0.008711284673620513,0.006136412833761564,0.02158034413769664,0.0031446540880503146,0.01542914610251661,0.04192530577982292,0.0,0.0,1.1995722162999882,0.05395462424170337,1.4280291824113207,1.2505358460558031,0.00890466675658692,1.5209017626339671,0.008883701554761873,3.951238853150828
İSTANBUL,PENDİK,ŞEYHLİ MAH.,ŞEYHLİ,38,12784,0.03323758282277192,15.947125374122704,0.032631927098829824,0.06623146101644507,0.008937508304176448,0.36185651059090035,8.74061689872684,0.1700197971971863,0.011959982627641698,0.0029850746268656717,0.0149598055734078,0.07436493460151834,0.014947035899254654,0.015193323413747737,0.4432803446825876,3.143477986484026,0.027177477242765865,0.08699107686304736,0.009064947029018885,0.0,0.020743003407316312,0.0,0.009301109018623143,0.03825407037726778,0.0028169014084507044,0.0,1.0137984848357817,0.011892901493876212,1.6250825100741788,1.9897071768490775,0.0,1.439120623939432,0.006042296072507553,2.638181873599752
